checkpoint_path,condition,step,layer,metric_name,metric_value
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.in_proj_bias,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.out_proj.weight,frobenius_norm,4.308335781097412
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.out_proj.weight,spectral_norm,1.710586428642273
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.out_proj.weight,effective_rank,41.64017382640291
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.out_proj.bias,frobenius_norm,0.06093189865350723
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.out_proj.bias,spectral_norm,0.06093189865350723
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.self_attn.out_proj.bias,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear1.weight,frobenius_norm,5.431561470031738
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear1.weight,spectral_norm,1.4095758199691772
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear1.weight,effective_rank,55.07099236453428
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear1.bias,frobenius_norm,0.1363469809293747
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear1.bias,spectral_norm,0.1363469809293747
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear1.bias,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear2.weight,frobenius_norm,6.45066499710083
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear2.weight,spectral_norm,2.0268771648406982
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear2.weight,effective_rank,42.472053396441744
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear2.bias,frobenius_norm,0.04132642224431038
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear2.bias,spectral_norm,0.04132642224431038
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.linear2.bias,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm1.weight,frobenius_norm,1.9526193141937256
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm1.weight,spectral_norm,1.9526193141937256
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm1.weight,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm1.bias,frobenius_norm,0.0507759191095829
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm1.bias,spectral_norm,0.0507759191095829
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm1.bias,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm2.weight,frobenius_norm,0.3457128405570984
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm2.weight,spectral_norm,0.3457128405570984
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm2.weight,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm2.bias,frobenius_norm,0.09777095913887024
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm2.bias,spectral_norm,0.09777095913887024
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,transformer.layers.0.norm2.bias,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,output_head.weight,frobenius_norm,8.706196784973145
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,output_head.weight,spectral_norm,2.863783359527588
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,output_head.weight,effective_rank,23.56097342557076
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,output_head.bias,frobenius_norm,0.24712233245372772
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,output_head.bias,spectral_norm,0.24712233245372772
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,output_head.bias,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,ln.weight,frobenius_norm,4.746621608734131
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,ln.weight,spectral_norm,4.746621608734131
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,ln.weight,effective_rank,1.0
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,ln.bias,frobenius_norm,1.181177020072937
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,ln.bias,spectral_norm,1.181177020072937
results/low_collapse/checkpoint_15000.pt,low_collapse,15000,ln.bias,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,token_embed.weight,frobenius_norm,2.3192379474639893
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,token_embed.weight,spectral_norm,0.674910306930542
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,token_embed.weight,effective_rank,35.78971496348987
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,pos_embed.weight,frobenius_norm,0.49518001079559326
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,pos_embed.weight,spectral_norm,0.4793514013290405
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,pos_embed.weight,effective_rank,1.6624839201123829
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.in_proj_weight,frobenius_norm,26.156152725219727
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.in_proj_weight,spectral_norm,21.369449615478516
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.in_proj_weight,effective_rank,17.019165570274172
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.in_proj_bias,frobenius_norm,0.6971830725669861
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.in_proj_bias,spectral_norm,0.6971830725669861
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.in_proj_bias,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.out_proj.weight,frobenius_norm,4.491037368774414
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.out_proj.weight,spectral_norm,2.0752828121185303
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.out_proj.weight,effective_rank,41.490098453261226
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.out_proj.bias,frobenius_norm,0.0542626790702343
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.out_proj.bias,spectral_norm,0.0542626790702343
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.self_attn.out_proj.bias,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear1.weight,frobenius_norm,5.714481830596924
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear1.weight,spectral_norm,1.4409880638122559
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear1.weight,effective_rank,56.12520673904263
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear1.bias,frobenius_norm,0.13901640474796295
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear1.bias,spectral_norm,0.13901640474796295
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear1.bias,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear2.weight,frobenius_norm,6.304595947265625
